original	polished	Count
af Johan Wald, Acad. booktr.	johan wald acad booktr	1
excudit Joh. Georg. Eberdt.	joh georg eberdt	1
excusus  Petro Hansonio, typ. Acad.	petro hansonio typ acad	1
af Henrich Curio	henrich curio	1
aff Ignatio Meurer, k. booktr.	ignatio meurer k booktr	1
tryckt aff Petter Hanson, Acad. typog.	petter hanson acad typog	1
impressum â Petro Hansonio Acad. typ.	â petro hansonio acad typ	1
[Georg Hantschs änka]	georg hantschs änka	1
excudit Henricus Curio S. R. M. Acad. Upsaliensis bibliopola	henricus curio s r m acad upsaliensis bibliopola	1
[Georg Hantsch]	georg hantsch	1
impressit Petrus Hansonius. Acad. typ.	petrus hansonius acad typ	1
[tryckt af David Kämpe]	david kämpe	1
tryckt aff Iohann Vogel, Acad. booktryckiare	iohann vogel acad booktryckiare	1
apud Eschillum Matthiae	apud eschillum matthiae	1
[tryckt aff Dawid Kämpe]	dawid kämpe	1
hoos Iacob Becker	hoos iacob becker	1
durch Nicolaus Mollyn	durch nicolaus mollyn	1
apud Jo. Frider. Gleditsch	apud jo frider gleditsch	1
[tryckt uti k. b. sal. Niclas Wankijffs tryckerij]	k b sal niclas wankijffs tryckerij	1
[tryckt uti k. b. sal. Niclas Wankijfs tryckerij]	k b sal niclas wankijfs tryckerij	1
gedruckt bey Niclaus Wankijffen Königl. Buchdr.	bey niclaus wankijffen königl buchdr	1
[gedruckt bey Iohan Georg Eberdt]	bey iohan georg eberdt	1
tryckt aff Iohann Georg Eberdt	iohann georg eberdt	1
tryckt aff Johann Georg Eberdt	johann georg eberdt	1
[tryckt aff Ignatio Meurer]	ignatio meurer	1
aff Eucharis Lauringer	eucharis lauringer	1
[en la emprenta de Iame Romeu, delante Santiago]	la emprenta de iame romeu delante santiago	1
[C. Reusner]	c reusner	1
[excudebat Eschillus Matthiae Academ. typograph.]	eschillus matthiae academ typograph	1
excus. apud viduam Hanssonii, Acad. t.	excus apud hanssonii acad t	1
[aff Niclas Wankijff, kongl. booktr.]	niclas wankijff kongl booktr	1
excus. apud viduam Hans. Acad. typogr.	excus apud hans acad typogr	1
af Niclas Wankijf, kongl. boktr	niclas wankijf kongl boktr	1
[tryckt uthi kongl. boktr. hoos sahl. Wankijfs änckia, af Joh: Werner]	kongl boktr hoos sahl wankijfs änckia joh werner	1
[af Lars Wall]	lars wall	1
tryckt af Iohan Billingsley	iohan billingsley	1
imprimebat Nicolaus Wankijff	nicolaus wankijff	1
excudebat Fridemann. Hetstädt	fridemann hetstädt	1
excudebat Eschillus Matthiae, Acad. typog.	eschillus matthiae acad typog	1
tryckt uti Kongl. booktrykeriet, hos sal. Wankijfs änkia	kongl booktrykeriet sal wankijfs änkia	1
excudit Nicolaus Wankif, Reg. typogr.	nicolaus wankif reg typogr	1
excusi  Johanne Winter	johanne winter	1
druckts Christoff Brendeken, Gymn. Buchdr.	druckts christoff brendeken gymn buchdr	1
tryckt af Petter Hansson Acad. typ.	petter hansson acad typ	1
excusum apud Petrum Wald, Acad. typog.	apud petrum wald acad typog	1
[gedruckt bey Zacharias Hagemann]	bey zacharias hagemann	1
[tryckt i kongl. booktr. hos sahl. Wankifs enka]	kongl booktr sahl wankifs enka	1
[tryckt uti kongl. boktr. hos sal. Wankifs enckia]	kongl boktr sal wankifs enckia	1
trykt af Iohan Brendeken kongl. Acad. booktr.	iohan brendeken kongl acad booktr	1
exc. Johannes Brendeken, Acad. typogr.	johannes brendeken acad typogr	1
[tryckt uti kongl. booktr. hoos sl. Wankijfs änckia]	kongl booktr hoos wankijfs änckia	1
gedruckt bey Iohan Brendeken	bey iohan brendeken	1
gedrukt bey seel. Math. Syngmanns Wittwen	bey seel math syngmanns wittwen	1
excusus apud viduam Matth. Syngmanni	apud matth syngmanni	1
excusa à Johanne Brendeken, Acad. typographo	johanne brendeken acad typographo	1
[hoos sal. Matthiae Syngmans enckia]	hoos sal matthiae syngmans enckia	1
af Iohan Winter, k. b.	iohan winter k b	1
[typis B. Nicolai Wankifwii]	b nicolai wankifwii	1
hoos Jo. Laurentii Wallium	hoos jo laurentii wallium	1
gedrukkt bey seel. Matth. Syngmanns Wittwen	bey seel matth syngmanns wittwen	1
tryckt hoos Georg Matthias Nöller	hoos georg matthias nöller	1
tryckt af Henrich Keyser kongl. acad. booktryckiare	henrich keyser kongl acad booktryckiare	1
tryckt hoos Jo. L. Wallium	hoos jo l wallium	1
hoos Iohan Winter, kongl. booktr.	hoos iohan winter kongl booktr	1
tryckt af Olao Enaeo	olao enaeo	1
hoos sal. Matthiae Syngmas enckia	hoos sal matthiae syngmas enckia	1
druckts mit Burchardischen Schrifften, I. I. Genath. f	druckts mit burchardischen schrifften i i genath f	1
druckts mit Burchardischen Schrifften, I. I. Genath. f.	druckts mit burchardischen schrifften i i genath f	1
tryckt af Henrich Keyser den yngre, kongl. academie booktryckare	henrich keyser den yngre kongl academie booktryckare	1
präntätty cuningalises kirjanpr: Wankijfwin lesken tykönä	cuningalises kirjanpr wankijfwin lesken tykönä	1
typis Ludovici Decreaux directoris officinae typographicae	ludovici decreaux directoris officinae typographicae	1
af Ioh. Winter, kongl. booktr.	ioh winter kongl booktr	1
impr. apud Johannem Wallium, Reg. Univ. ibid. typogr.	apud johannem wallium reg univ ibid typogr	1
gedruckt bey Christoph Brendeken, Königl. Gymnasii Buchdruckern	bey christoph brendeken königl gymnasii buchdruckern	1
prändätty Iohan Winterildä, cuningal: kirjan präntäjäldä	iohan winterildä cuningal kirjan präntäjäldä	1
[af Abrah. Habereger, Ac. C. och G. btr.]	abrah habereger ac c btr	1
tryckt uti Kongl. Booktr. hoos sal. Wankifs änckia	kongl booktr hoos sal wankifs änckia	1
[Henrik Keyser II?]	henrik keyser ii	1
tryckt af Iohan Köhler, kongl. may:ts allernådigst privilegerade booktryckiare i Narva	iohan köhler kongl may ts allernådigst privilegerade booktryckiare i narva	1
excudit Henricus Keyser jun. Reg. Academiae typographus	henricus keyser jun reg academiae typographus	1
excudit Johannes Brendeken, Acad. typographusd	johannes brendeken acad typographusd	1
[typis Olai Enaei]	olai enaei	1
ex officina b. Nicol. Wankifii, reg. typogr.	ex officina b nicol wankifii reg typogr	1
[ex officina B. Nicol. Wankifii, Reg. typogr.]	ex officina b nicol wankifii reg typogr	1
[tryckt af Iohann Brendeken, Acad. booktr.]	iohann brendeken acad booktr	1
tryckt af Iohan Köhler, Kongl. May:tz priviligerade stadz-boktryckiare	iohan köhler kongl may tz priviligerade stadz boktryckiare	1
[tr. J. Wall]	tr wall	1
trykt [!] af Ioh. Brendeken	ioh brendeken	1
excudit Joh. Brendeken. Acad. typ.	joh brendeken acad typ	1
[excudit Johannes Brendeken, Acad. typograph.]	johannes brendeken acad typograph	1
tryckt i sahl. Billingsleys tryckerij af J. E. Balduin, f.	sahl billingsleys tryckerij e balduin f	1
typis Christiani Kreusigii, Acad. typ.	christiani kreusigii acad typ	1
impr. apud Jo. Laurentii Wallium, Reg. univ. typogr.	apud jo laurentii wallium reg univ typogr	1
excudit Matthias Syngmannus	matthias syngmannus	1
[trykt af Iohann Brendeken, kongl. booktr.]	iohann brendeken kongl booktr	1
[excudit Johannes Brendeken Acad. typograph.]	johannes brendeken acad typograph	1
trykt af Iohann Brendeken	iohann brendeken	1
trykt [!] af Iohann Brendeken, Acad. booktr.	iohann brendeken acad booktr	1
tryckt uti kongl. booktryckeriet, hoos sal. Wankijfs änckia	kongl booktryckeriet hoos sal wankijfs änckia	1
[hos Ioh. Wall]	ioh wall	1
ex officina b. Nic. Wankifii, Reg. typ.	ex officina b nic wankifii reg typ	1
tryckt af Jul. Georg. Matthiae	jul georg matthiae	1
[tryckt hos Johann Billingsley]	johann billingsley	1
[hoos sal. Lars Walls enckia]	hoos sal lars walls enckia	1
[tryckt aff Henrich Keyser, Kongl: May:tz och Ups: Acad: booktr.]	henrich keyser kongl may tz ups acad booktr	1
tryckt uti kongl. boktr. hos sal. Wankifs änckia	kongl boktr sal wankifs änckia	1
tryckt af Matthia Syngman, gymn. booktr.	matthia syngman gymn booktr	1
excudit Henricus Keyser, S. R. M:tis [et] Academiae typographus	henricus keyser s r m tis academiae typographus	1
hoos Iohan Winter, k. b.	hoos iohan winter k b	1
tryckt af Henrich Keyser den yngre kl. Acad. boktryckiare	henrich keyser den yngre kl acad boktryckiare	1
trykkt hoos Johann L. Wall	hoos johann l wall	1
hoos sal. Matthiae Syngmans enckia	hoos sal matthiae syngmans enckia	1
ex officina Beati Billingsleys	ex officina beati billingsleys	1
tryckt af Henrich Keyser, Kongl. m:tz och Academiae booktryckiare	henrich keyser kongl m tz academiae booktryckiare	1
tryckt af Henrich Keyser, Kongl. m.tz och Academiae booktryckiare	henrich keyser kongl m tz academiae booktryckiare	1
tryckt uti kongl. booktryckeriet, hoos sal. Wankiffs änckia	kongl booktryckeriet hoos sal wankiffs änckia	1
tryckt uti Kongl. booktryckeriet, hos sal. Wankiffs änckia	kongl booktryckeriet sal wankiffs änckia	1
tryckt af Henrich Keyser, Kongl. m:tz och Acad. boktr.	henrich keyser kongl m tz acad boktr	1
trykkt hoos Ioh. Wall	hoos ioh wall	1
tryckt hoos Johann Billingsley	hoos johann billingsley	1
tryckt af Henrich Keyser Kongl. m:tz och Acad. booktr.	henrich keyser kongl m tz acad booktr	1
tryckt af Henrich Keyser, Kongl. m:tz och Acad. booktryckiare	henrich keyser kongl m tz acad booktryckiare	1
gedruckt in der ... Burchardischen Druckerey, durch Ioh. Iacob Genath, fact.	burchardischen druckerey durch ioh iacob genath fact	1
impr. apud. Jo. L. Wallium	apud jo l wallium	1
excudit Joh. Brendeken. Acad. typogr.	joh brendeken acad typogr	1
excudit Johannes Brendeken, Acad. typ.	johannes brendeken acad typ	1
excudit Johannes Brendeken, Acad, typograph.	johannes brendeken acad typograph	1
hoos Io. Wall.	hoos io wall	1
typis Christophori Brendekenii	christophori brendekenii	1
tryckt af Henrich Keyser, Kongl. M.tz. och Acad. booktr.	henrich keyser kongl m tz acad booktr	1
impr. apud. Joh. Laurent. Wallium	apud joh laurent wallium	1
[typis Abrah. Habereger, Ac. Car. typ.]	abrah habereger ac car typ	1
[af Johan Winter kongl. book.]	johan winter kongl book	1
[Johann Wessel]	johann wessel	1
ex officin Philippi de Cro-i	ex officin philippi de cro i	1
bey Henrich Keyser	bey henrich keyser	1
tryckthoos [sic] Ignatium Meurer	tryckthoos ignatium meurer	1
typis Jacobi Jegeri, Academ. typographi	jacobi jegeri academ typographi	1
imprimebat Henricus Caesar	henricus caesar	1
excudebat Eschillus Matthiae Acad. typog.	eschillus matthiae acad typog	1
literis Joh. Billingsley	literis joh billingsley	1
ex officinâ Elzeviriana	ex officinâ elzeviriana	1
typis Davidis Rhetii	davidis rhetii	1
excusae typis Eschilli Matthiae	eschilli matthiae	1
ex molybdographia Eschilli Matthiae	ex molybdographia eschilli matthiae	1
excudebat Christophorus Reusnerus	christophorus reusnerus	1
aff Chr. Reusnero	chr reusnero	1
bey Christoff Reusner	bey christoff reusner	1
typis Meisnerianis	meisnerianis	1
ypis [sic] Martini Henckelij	ypis martini henckelij	1
excudebat Georgius Schönfels	georgius schönfels	1
impressit Andreas Guttervitz	andreas guttervitz	1
typis Iacobi Lucij	iacobi lucij	1
imprimebat Andreas Gutterwitz	andreas gutterwitz	1
[Philippus de Ohr]	philippus de ohr	1
hoos Chr. Reusner then äldre	hoos chr reusner then äldre	1
excudebat Iacobvs Pistorivs	iacobvs pistorivs	1
Chr. Reusnerus	chr reusnerus	1
aff Ch. Reusner	ch reusner	1
hoos Ch. Reusner	hoos ch reusner	1
typis Anundianis	anundianis	1
impressit Andreas Gutterwitz	andreas gutterwitz	1
typis Gronenbergianis	gronenbergianis	1
ex officinâ Wilhelmi Christiani	ex officinâ wilhelmi christiani	1
ex officina Elseviriorum	ex officina elseviriorum	1
tryckt på befallning i Frenckellska boktryckeriet	befallning i frenckellska boktryckeriet	1
af Daniel I. Medelplaan, gymn. typ.	daniel i medelplaan gymn typ	1
af Iohan Winter kongl. booktr. i stoorförstendömet Finland	iohan winter kongl booktr i stoorförstendömet finland	1
impr: apud Johannem Laurenti Wallium, Regiae Acad. typogr.	apud johannem laurenti wallium regiae acad typogr	1
impressa  Johanne Winter	johanne winter	1
af Iohan Winter, kongl. booktr. vthi stoor-furstendömet Finland	iohan winter kongl booktr stoor furstendömet finland	1
excudit Johannes Winter, reg. typogr.	johannes winter reg typogr	1
imprimebat Laurentius Wall	laurentius wall	1
bey Iohan Winter, Königl. Buchdrucker	bey iohan winter königl buchdrucker	1
typis Laurentii Wallii	laurentii wallii	1
impr. apud Joh. L. Wallium, Regiae Univ. ibid. typogr.	apud joh l wallium regiae univ ibid typogr	1
tryckt hoos I. G. Eberdt	hoos i eberdt	1
excudebat Johannes Winter, typogr. reg.	johannes winter typogr reg	1
tryckt aff Ioh. Georg Eberdt	ioh georg eberdt	1
impressa apud Johannem Laurentii Wallium, A. t.	apud johannem laurentii wallium t	1
tryckt aff Ioh. Georg. Eberdt	ioh georg eberdt	1
präntätty Iohan L. Wallilda, cuning. Acad. kirjain pränttäjäldä	iohan l wallilda cuning acad kirjain pränttäjäldä	1
literis Wankifianis, reg. typ.	literis wankifianis reg typ	1
af Iohan Winter, kongl. booktr. i stoor-furstendömet Finland	iohan winter kongl booktr i stoor furstendömet finland	1
excusus apud Johannes Laurentii Wallium, Regiae Univers. ibid. typogr.	apud johannes laurentii wallium regiae univers ibid typogr	1
excusus apud Johannem Laurentii Wallium, A. t.	apud johannem laurentii wallium t	1
excusum  Johanne Winter, typogr. reg. in Finlandia	johanne winter typogr reg finlandia	1
af Iohan Winter, kongl. booktr. i stoor-förstendömet Finland	iohan winter kongl booktr i stoor förstendömet finland	1
excus. apud. Johannem Laur. Wallium. Regiae Univ. ibid. typogr.	excus apud johannem laur wallium regiae univ ibid typogr	1
literis b. Nicolai Wankifwii, typ. reg.	literis b nicolai wankifwii typ reg	1
impr: Johannes Winter, typogr: reg	johannes winter typogr reg	1
tryckt aff Henrich Keyser, kongl. my:tz och Acad. bokt.	henrich keyser kongl my tz acad bokt	1
excudit Johannes Winter, regius typographus	johannes winter regius typographus	1
impr. apud. Johannem Laurentii Wallium, A. t.	apud johannem laurentii wallium t	1
excusa  Johanne Winter, typ. reg.	johanne winter typ reg	1
hoos Iohann Wald Larsson, A. t.	hoos iohann wald larsson t	1
excudit Henricus Keyser, S. R. M:tis & Academiae typog.	henricus keyser s r m tis academiae typog	1
gedruckt bey Lars Wall	bey lars wall	1
tryckt af Henrich Keyser, kongl. may:tz och Acad. bookt.	henrich keyser kongl may tz acad bookt	1
tryckt aff Henrich Keyser, kongl. may:tz och Academiae booktryckiare	henrich keyser kongl may tz academiae booktryckiare	1
tryckt hoos Nicklas Wankijff, kongl. booktr.	hoos nicklas wankijff kongl booktr	1
tryckt hoos Iohann Wall Larsson, Kongl. Academiae booktryckiare	hoos iohann wall larsson kongl academiae booktryckiare	1
tryckt aff Henrich Keyser, kongl: may:tz och Academiae booktryckiare	henrich keyser kongl may tz academiae booktryckiare	1
tryckt aff Henrich Keyser, k. m.tz och Acad. bookt.	henrich keyser k m tz acad bookt	1
tryckt aff. Ioh. Georg. Eberdt.	ioh georg eberdt	1
tryckt aff Henrich Keyser, kongl. may.tz och Academiae booktr.	henrich keyser kongl may tz academiae booktr	1
excudebat Boëtius Hagenius, consist. & gymn. typogr.	boëtius hagenius consist gymn typogr	1
af Iohan Winter, kongl, booktryckare	iohan winter kongl booktryckare	1
exc. apud Joh. Wallium, Acad. typogr.	apud joh wallium acad typogr	1
hoos Iohan Wall Larsson, Kongl. Universitetz booktr.	hoos iohan wall larsson kongl universitetz booktr	1
typis Nicolai Wankifvii typogr. reg.	nicolai wankifvii typogr reg	1
excudit Johannes Winter, typogr. reg.	johannes winter typogr reg	1
hoos Iohan L. Wallius	hoos iohan l wallius	1
excusum apud Johannem L. Wallium A. t.	apud johannem l wallium t	1
hoos Iohan Wall Larsson, A. t.	hoos iohan wall larsson t	1
tryckt aff Henrich Keyser kongl. booktryckiare	henrich keyser kongl booktryckiare	1
af Joh. Georg. Eberdt	joh georg eberdt	1
Johanne Winter, Reg. typogr.	johanne winter reg typogr	1
aff Iohan Winter, kongl. booktr. i stoorfurstendömet Finland	iohan winter kongl booktr i stoorfurstendömet finland	1
excusum apud Johannem L. Wallium. A. t.	apud johannem l wallium t	1
af Iohan Wallio, A. t.	iohan wallio t	1
impr. apud. Johannem L. Wallium, R. U. t.	apud johannem l wallium r u t	1
aff Iohan Winter, kongl. boktr.	iohan winter kongl boktr	1
excusus  Johanne Winter, Reg. typogr.	johanne winter reg typogr	1
excusa â Johanne Winter, typogr. reg.	â johanne winter typogr reg	1
tryckt af Daniel J. Medelplaan, gymnasij booktryckare	daniel medelplaan gymnasij booktryckare	1
tryckt af Daniel I. Medelplaan gymn. booktryckare	daniel i medelplaan gymn booktryckare	1
tryckt af Iohan L. Wall, Acad. booktr.	iohan l wall acad booktr	1
tryckt aff Zacharia Asp, capit. booktryck.	zacharia asp capit booktryck	1
tryckt hoos Iohan Wall, A. t.	hoos iohan wall t	1
impr. â Joh. Waldio, A. t.	â joh waldio t	1
excusus Joh. Waldio, Acad. typogr.	joh waldio acad typogr	1
excudit Johannes Winter, S:ae R:ae M:tis typogr. in magn. ducat. Finland.	johannes winter s ae r ae m tis typogr magn ducat finland	1
excusum  Sae Rae Mtis typographo Johanne Winter	sae rae mtis typographo johanne winter	1
excusi  Johanne Waldio, Reg. Univers. Abons. typogr.	johanne waldio reg univers abons typogr	1
af Johan Wald, Academiae booktryckiare	johan wald academiae booktryckiare	1
excusum  Johanne Winter, typogr. Reg. in Finlandia	johanne winter typogr reg finlandia	1
tetypómenon apò Ioánnu tû Ouallíu [Johan Larsson Wall] , tês basil. akad. typogr.	tetypómenon apò ioánnu tû ouallíu johan larsson wall tês basil akad typogr	1
tryckt hoos Ioh. Wald, A. b.	hoos ioh wald b	1
excudit Johannes Wald, Reg. Univ. Ab. typogr.	johannes wald reg univ ab typogr	1
literis Ioh. Georg. Eberdt	literis ioh georg eberdt	1
tryckt hoos Niclas Wankijff. kongl. booktr.	hoos niclas wankijff kongl booktr	1
[Boëtius Hagen]	boëtius hagen	1
impr.  Joh. Waldio, Reg. Univ. Abons. typogr.	joh waldio reg univ abons typogr	1
tryckt af Iohan Wald, Acad. typogr.	iohan wald acad typogr	1
pränttäis Iohan Winteri, kuning.nen booktr.ri suures ruhtinan maasa Suomes	iohan winteri kuning nen booktr ri suures ruhtinan maasa suomes	1
pränttäisi Iohan Wald, A. t.	pränttäisi iohan wald t	1
excuditq[ue] Johannes Waldius illa	excuditque johannes waldius illa	1
